LineId,Time,Level,Content,EventId,EventTemplate
439,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
441,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
442,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
443,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
444,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
446,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
447,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
449,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
450,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
452,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
453,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
461,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
462,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
463,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
464,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
465,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
466,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
467,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
468,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
469,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
470,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
471,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
472,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
473,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
474,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
475,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
476,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
477,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
478,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
479,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
480,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
481,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
482,Sat Jun 11 03:03:10 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
483,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
484,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
485,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
486,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
487,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
488,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
489,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
490,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
491,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
492,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
493,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
494,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
495,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
496,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
497,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
498,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
499,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
500,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
501,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
502,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
503,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
504,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
505,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
506,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
507,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
508,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
509,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
510,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
511,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
512,Sat Jun 11 03:03:11 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
513,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
514,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
515,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
516,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
517,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
518,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
519,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
520,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
521,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
522,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E0,Unknown Event: <*>
523,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
524,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
525,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
526,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
527,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
528,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
529,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
530,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
531,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
532,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
533,Sat Jun 11 03:03:12 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E0,Unknown Event: <*>
534,Sat Jun 11 03:03:12 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
535,Sat Jun 11 03:03:13 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
536,Sat Jun 11 03:03:13 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/awstats.pl,E0,Unknown Event: <*>
537,Sat Jun 11 03:03:13 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
538,Sat Jun 11 03:03:14 2005,error,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
539,Sat Jun 11 03:03:14 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
540,Sat Jun 11 03:03:15 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
541,Sat Jun 11 03:03:16 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
542,Sat Jun 11 03:03:17 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
543,Sat Jun 11 03:03:18 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
544,Sat Jun 11 03:03:19 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
545,Sat Jun 11 03:03:20 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
546,Sat Jun 11 03:03:21 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
547,Sat Jun 11 03:03:22 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
548,Sat Jun 11 03:03:23 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
549,Sat Jun 11 03:03:24 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
550,Sat Jun 11 03:03:25 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
551,Sat Jun 11 03:03:26 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
552,Sat Jun 11 03:03:27 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
553,Sat Jun 11 03:03:28 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
554,Sat Jun 11 03:03:29 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
555,Sat Jun 11 03:03:30 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
556,Sat Jun 11 03:03:31 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
557,Sat Jun 11 03:03:32 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
558,Sat Jun 11 03:03:33 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
559,Sat Jun 11 03:03:34 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
560,Sat Jun 11 03:03:35 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
561,Sat Jun 11 03:03:36 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
562,Sat Jun 11 03:03:37 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
563,Sat Jun 11 03:03:38 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
564,Sat Jun 11 03:03:39 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
565,Sat Jun 11 03:03:40 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
566,Sat Jun 11 03:03:41 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
567,Sat Jun 11 03:03:42 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
568,Sat Jun 11 03:03:43 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
569,Sat Jun 11 03:03:44 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
570,Sat Jun 11 03:03:45 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
571,Sat Jun 11 03:03:46 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
572,Sat Jun 11 03:03:47 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
573,Sat Jun 11 03:03:48 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
574,Sat Jun 11 03:03:49 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
575,Sat Jun 11 03:03:50 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
576,Sat Jun 11 03:03:51 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
577,Sat Jun 11 03:03:52 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
578,Sat Jun 11 03:03:53 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
579,Sat Jun 11 03:03:54 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
580,Sat Jun 11 03:03:55 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
581,Sat Jun 11 03:03:56 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
582,Sat Jun 11 03:03:57 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
583,Sat Jun 11 03:03:58 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
584,Sat Jun 11 03:03:59 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
585,Sat Jun 11 03:04:00 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
586,Sat Jun 11 03:04:01 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
587,Sat Jun 11 03:04:02 2005,notice,mod_jk2 Shutting down,E0,Unknown Event: <*>
593,Sat Jun 11 11:45:09 2005,error,[client 64.147.69.59] Invalid method in request get /scripts/..%c0%af../..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir,E0,Unknown Event: <*>
594,Sat Jun 11 11:46:25 2005,error,[client 207.181.126.3] Invalid method in request get /scripts/..%c0%af../..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir,E0,Unknown Event: <*>
595,Sat Jun 11 11:56:28 2005,error,[client 12.216.230.125] Invalid method in request get /scripts/..%c0%af../..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir,E0,Unknown Event: <*>
596,Sat Jun 11 12:00:08 2005,error,[client 202.118.167.71] Invalid method in request get /scripts/root.exe?/c+dir,E0,Unknown Event: <*>
597,Sat Jun 11 14:32:51 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
598,Sat Jun 11 14:32:51 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
599,Sat Jun 11 14:32:51 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
600,Sat Jun 11 14:32:52 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
601,Sat Jun 11 14:32:52 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
602,Sat Jun 11 14:32:52 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
603,Sat Jun 11 14:32:53 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
604,Sat Jun 11 14:32:54 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
605,Sat Jun 11 14:32:54 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
606,Sat Jun 11 14:32:54 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
607,Sat Jun 11 14:32:55 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
608,Sat Jun 11 14:32:55 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
609,Sat Jun 11 14:32:56 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
610,Sat Jun 11 14:32:56 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
611,Sat Jun 11 14:32:57 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
612,Sat Jun 11 14:32:57 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
613,Sat Jun 11 14:32:58 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
614,Sat Jun 11 14:32:58 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
615,Sat Jun 11 14:33:01 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
616,Sat Jun 11 14:33:02 2005,error,[client 212.238.198.203] script not found or unable to stat: /var/www/cgi-bin/openwebmail,E0,Unknown Event: <*>
619,Sat Jun 11 17:35:30 2005,error,[client 202.118.167.71] Invalid method in request get /scripts/root.exe?/c+dir,E0,Unknown Event: <*>
622,Sat Jun 11 21:20:03 2005,error,[client 218.87.132.28] File does not exist: /var/www/html/scripts/root.exe,E0,Unknown Event: <*>
623,Sat Jun 11 21:20:05 2005,error,[client 218.87.132.28] File does not exist: /var/www/html/MSADC,E0,Unknown Event: <*>
